person_id_random,birthday,gender,signup_date,fb_friend_count,current_home_years,current_home_months,living_situation,current_job_years,current_job_months,education,how_much_paid,how_often_paid,referral_source,outstanding_loan,use_mobile_wallet_how_often,relationship_status,is_employed
6666930711,8/7/1982,M,3/31/2015 4:59,745,1,4,pay_rent,0,11,college,105000,monthly,friend,no,few_times_a_week,married,yes
4740365226,2/27/1992,M,3/31/2015 5:18,3240,4,3,pay_rent,1,2,high_school,30000,monthly,twitter,yes,daily,single,yes
4058888009,6/22/1979,M,3/31/2015 5:20,559,5+,3,own_home,,,college,50000,monthly,facebook,no,daily,married,no
7076340710,10/22/1989,F,3/31/2015 5:54,497,5+,3,with_family,2,5,high_school,12000,monthly,facebook,no,few_times_a_week,single,yes
7470733511,4/11/1977,M,3/31/2015 8:25,225,3,1,pay_rent,5+,0,college,15000,weekly,google_play_store,no,daily,married,yes
6488838004,2/19/1990,F,3/31/2015 14:13,303,5+,3,pay_rent,,,high_school,500,daily,friend,yes,few_times_a_week,married,no
6207451939,10/28/1988,M,3/31/2015 14:43,216,2,2,own_home,2,2,high_school,20000,monthly,facebook,no,few_times_a_week,single,yes
9767557484,12/22/1979,M,3/31/2015 22:09,311,4,6,with_family,0,9,college,37800,monthly,facebook,no,few_times_a_month,married,yes
7102879153,11/20/1979,M,3/31/2015 22:48,1259,4,3,pay_rent,5+,3,college,50000,monthly,facebook,no,few_times_a_week,married,yes
3080908054,1/27/1982,F,3/31/2015 23:28,359,5+,11,pay_rent,,,high_school,30000,monthly,facebook,yes,daily,single,no
1048099395,12/14/1978,M,4/1/2015 1:55,470,5+,8,own_home,,,college,50000,monthly,google_play_store,no,few_times_a_week,married,no
4226607694,10/23/1986,M,4/1/2015 12:21,775,2,2,pay_rent,,,college,2000,daily,google_play_store,no,daily,married,no
5495666685,9/7/1977,M,4/1/2015 12:52,551,4,10,own_home,3,6,high_school,6000,weekly,friend,yes,daily,married,yes
7337409978,4/1/1978,M,4/1/2015 14:24,1017,5+,11,pay_rent,5+,11,high_school,26010,monthly,facebook,no,daily,married,yes
6507014956,6/29/1986,M,4/2/2015 0:59,429,3,5,own_home,0,7,high_school,200,daily,facebook,no,few_times_a_month,single,yes
1181013496,5/12/1994,M,4/2/2015 1:26,954,3,6,pay_rent,,,high_school,15000,monthly,google_play_store,no,daily,married,no
4030617594,6/15/1988,F,4/2/2015 2:36,229,2,3,pay_rent,,,college,3000,daily,facebook,yes,few_times_a_week,married,no
4883399518,7/27/1990,M,4/2/2015 5:46,1137,1,5,pay_rent,1,0,college,15000,monthly,friend,yes,daily,single,yes
9443631847,2/1/1977,M,4/2/2015 9:00,2477,5+,4,pay_rent,5+,0,high_school,1000,daily,friend,no,daily,married,yes
4581264233,11/4/1984,M,4/2/2015 9:38,396,3,11,other,3,10,college,15000,monthly,friend,yes,few_times_a_week,long-term,yes
3263728602,5/28/1984,M,4/2/2015 22:21,1120,5+,10,student_housing,5+,10,college,100000,monthly,friend,no,daily,married,yes
1616151767,11/14/1986,M,4/2/2015 23:42,333,2,2,pay_rent,3,2,college,12000,monthly,friend,no,few_times_a_week,long-term,yes
9588203897,10/11/1981,F,4/3/2015 5:09,726,5+,10,pay_rent,5+,1,college,1500,daily,friend,no,daily,single,yes
2003808034,1/17/1989,M,4/3/2015 7:21,4999,2,0,pay_rent,3,2,college,70000,monthly,google_play_store,no,few_times_a_week,single,yes
9649964299,10/29/1978,M,4/4/2015 3:08,207,3,4,pay_rent,,,college,30000,monthly,facebook,no,daily,long-term,no
6680195461,9/20/1973,M,4/4/2015 6:46,206,5+,11,own_home,5+,11,high_school,30000,monthly,family,no,few_times_a_week,married,yes
9754677030,7/6/1984,F,4/4/2015 8:20,781,2,4,own_home,,,college,4000,weekly,facebook,no,few_times_a_week,married,no
6055146943,12/16/1986,M,4/4/2015 9:17,4992,1,3,pay_rent,1,4,college,11000,monthly,friend,no,few_times_a_week,single,yes
3335172180,5/14/1988,M,4/4/2015 22:23,524,1,0,pay_rent,0,8,college,14500,monthly,friend,no,few_times_a_month,married,yes
3631351360,3/17/1985,M,4/5/2015 9:59,116,3,4,pay_rent,5+,4,college,50000,monthly,google_play_store,no,few_times_a_week,married,yes
7803964963,8/10/1987,M,4/5/2015 23:51,1235,4,1,pay_rent,2,3,high_school,14000,monthly,google_play_store,no,daily,married,yes
7459525133,3/29/1984,M,4/6/2015 9:02,219,4,8,with_family,3,1,college,50000,monthly,friend,no,daily,married,yes
9517700838,10/26/1985,F,4/7/2015 0:34,4987,5+,11,with_family,,,high_school,5000,monthly,friend,no,few_times_a_week,married,no
1546979501,2/10/1971,F,4/7/2015 4:54,404,5+,11,own_home,,,high_school,40000,monthly,friend,yes,daily,married,no
3833162176,3/13/1980,M,4/7/2015 5:42,660,5+,3,own_home,5+,4,college,23500,monthly,facebook,no,few_times_a_week,married,yes
6480595561,8/28/1965,M,4/7/2015 12:34,237,1,11,pay_rent,,,college,30000,monthly,facebook,no,daily,alternative,no
7371265289,10/21/1989,M,4/7/2015 13:02,385,5+,4,own_home,2,4,college,32000,monthly,friend,no,few_times_a_week,married,yes
7598871262,12/23/1988,F,4/8/2015 4:31,1170,3,2,pay_rent,,,college,8000,monthly,facebook,yes,few_times_a_week,single,no
3427309387,2/4/1985,M,4/9/2015 7:43,991,0,9,pay_rent,0,9,college,45000,monthly,friend,yes,daily,married,yes
2648460353,4/21/1980,M,4/9/2015 10:16,52,5+,3,pay_rent,,,college,15000,monthly,facebook,no,few_times_a_week,married,no
9808214543,3/27/1981,F,4/9/2015 21:13,429,0,4,pay_rent,,,college,0,monthly,friend,no,daily,alternative,no
7875034267,5/16/1989,F,4/10/2015 9:04,599,3,3,own_home,4,4,college,80000,monthly,google_play_store,no,daily,single,yes
6356967879,6/9/1985,F,4/10/2015 11:40,160,3,0,pay_rent,4,0,college,60000,monthly,google_play_store,no,few_times_a_week,long-term,yes
5657424461,12/21/1983,M,4/10/2015 13:26,315,5+,8,pay_rent,5+,3,high_school,250,daily,google_play_store,no,daily,married,yes
3962836465,2/3/1980,M,4/12/2015 0:32,268,5+,4,pay_rent,5+,4,college,20000,monthly,facebook,no,daily,married,yes
7526973171,3/25/1983,M,4/12/2015 2:09,1130,5+,6,pay_rent,4,7,college,1500,daily,google_play_store,no,daily,married,yes
1389690912,12/18/1987,M,4/12/2015 7:00,580,5+,8,pay_rent,4,8,college,3000,monthly,friend,no,few_times_a_week,married,yes
4429479218,9/2/1956,F,4/12/2015 13:24,330,5+,10,pay_rent,5+,0,college,22550,monthly,google_play_store,no,daily,married,yes
8946883110,1/15/1990,F,4/13/2015 0:48,91,5+,3,pay_rent,4,4,college,600,daily,friend,no,daily,married,yes
2037137184,8/13/1973,M,4/13/2015 8:30,303,5+,6,own_home,,,high_school,1500,daily,friend,yes,few_times_a_week,married,no
3188570699,6/24/1983,M,4/14/2015 3:18,4999,4,5,own_home,0,8,college,19000,monthly,facebook,yes,daily,married,yes
1910843118,5/7/1981,M,4/14/2015 4:37,281,2,6,pay_rent,4,6,college,40000,monthly,friend,no,few_times_a_week,married,yes
8519412104,9/25/1991,M,4/14/2015 5:21,365,1,9,pay_rent,1,9,college,30000,monthly,friend,no,few_times_a_week,married,yes
8834809018,9/13/1991,F,4/14/2015 9:36,2662,4,10,pay_rent,2,3,college,28000,weekly,family,no,few_times_a_month,married,yes
1512042465,11/20/1966,M,4/14/2015 11:44,145,5+,5,pay_rent,,,high_school,50000,monthly,facebook,no,daily,married,no
1909028856,7/7/1988,F,4/14/2015 11:48,649,2,3,pay_rent,1,3,college,125000,monthly,friend,no,daily,long-term,yes
8634554863,11/4/1982,M,4/15/2015 7:16,126,5+,6,pay_rent,,,college,1000000,monthly,facebook,no,daily,single,no
7222539877,2/9/1980,M,4/15/2015 9:15,230,5+,8,own_home,5+,6,college,88000,monthly,facebook,yes,few_times_a_month,married,yes
2461249534,7/22/1972,F,4/15/2015 12:20,436,2,6,pay_rent,,,college,15,monthly,facebook,no,few_times_a_week,single,no
7108459544,4/14/1984,M,4/15/2015 15:07,3710,2,3,pay_rent,5+,11,college,15000,monthly,facebook,no,few_times_a_month,long-term,yes
4646477741,10/16/1985,M,4/15/2015 23:43,384,3,2,pay_rent,3,2,college,15000,monthly,facebook,no,few_times_a_week,single,yes
8155541862,5/6/1983,F,4/16/2015 2:19,181,5+,10,pay_rent,,,college,50000,monthly,friend,no,daily,married,no
5958277187,1/12/1989,F,4/16/2015 4:14,4789,5+,10,pay_rent,5+,10,high_school,20,monthly,facebook,no,few_times_a_week,single,yes
7472748908,4/13/1987,M,4/18/2015 20:57,81,5+,10,pay_rent,4,11,high_school,20000,monthly,facebook,yes,few_times_a_week,married,yes
1064638493,11/6/1990,M,4/19/2015 3:04,870,3,2,pay_rent,4,4,high_school,3000,weekly,facebook,yes,daily,married,yes
7278699629,2/15/1992,M,4/19/2015 4:46,1554,1,3,pay_rent,,,college,1500,daily,facebook,no,few_times_a_week,single,no
5732259298,6/11/1990,F,4/19/2015 12:48,393,5+,2,pay_rent,4,4,college,20000,monthly,friend,yes,few_times_a_week,married,yes
6572992960,10/5/1968,F,4/21/2015 4:01,51,4,2,pay_rent,3,5,college,20000,monthly,friend,yes,daily,married,yes
9927346812,10/2/1985,M,4/22/2015 0:37,803,1,7,pay_rent,1,7,college,59000,monthly,google_play_store,yes,few_times_a_week,single,yes
2562664921,10/5/1978,M,4/22/2015 0:44,40,4,10,pay_rent,3,8,college,30000,monthly,friend,no,few_times_a_week,single,yes
1884909893,3/2/1981,F,4/22/2015 2:28,1642,5+,3,pay_rent,3,4,college,20000,monthly,google_play_store,no,few_times_a_month,single,yes
1295557792,10/17/1984,M,4/22/2015 5:23,1433,4,4,pay_rent,3,4,high_school,12000,monthly,facebook,yes,daily,married,yes
7502458411,12/2/1979,M,4/22/2015 5:35,121,5+,11,pay_rent,,,high_school,400,daily,google_play_store,no,daily,married,no
1647229846,12/25/1971,M,4/23/2015 12:20,486,5+,4,own_home,5+,7,college,79000,monthly,facebook,no,daily,married,yes
2016018499,1/18/1995,F,4/23/2015 22:09,214,0,6,student_housing,,,high_school,2000,monthly,google_play_store,no,few_times_a_month,single,no
8258117248,1/13/1987,M,4/23/2015 23:53,811,2,3,pay_rent,3,4,college,3500,daily,facebook,yes,daily,married,yes
9562149901,9/4/1974,M,4/24/2015 3:03,228,5+,0,pay_rent,5+,0,college,45000,monthly,facebook,no,few_times_a_week,married,yes
5618080444,9/26/1982,M,4/24/2015 5:05,506,2,1,pay_rent,3,2,college,35000,monthly,facebook,yes,few_times_a_week,married,yes
1963789232,10/27/1987,M,4/24/2015 10:19,197,5+,10,own_home,4,2,high_school,15000,monthly,friend,no,few_times_a_week,married,yes
2623733104,7/10/1984,F,4/24/2015 14:19,1137,5+,11,pay_rent,1,10,high_school,40000,monthly,facebook,no,few_times_a_week,alternative,yes
9656418246,6/8/1963,M,4/24/2015 16:10,76,3,5,pay_rent,2,4,college,25000,monthly,facebook,no,few_times_a_month,married,yes
7349042414,1/1/1981,M,4/24/2015 21:35,545,2,8,pay_rent,5+,8,high_school,33000,monthly,facebook,no,daily,long-term,yes
6872355869,3/5/1984,M,4/24/2015 22:11,499,4,0,pay_rent,5+,0,college,53800,monthly,facebook,no,daily,married,yes
6527431008,2/2/1983,M,4/25/2015 1:17,580,4,2,pay_rent,5+,0,college,40000,monthly,friend,no,daily,married,yes
1447788669,4/21/1982,M,4/25/2015 1:38,684,4,3,pay_rent,,,college,30000,monthly,facebook,no,daily,married,no
3950963431,11/18/1993,F,4/25/2015 9:46,982,1,2,pay_rent,,,college,2000,monthly,friend,no,few_times_a_week,single,no
4578202269,7/20/1976,F,4/25/2015 12:27,165,4,4,pay_rent,5+,4,high_school,20000,monthly,facebook,no,daily,single,yes
7054628663,4/3/1985,M,4/25/2015 23:50,1125,2,4,pay_rent,1,3,masters,55000,monthly,facebook,no,few_times_a_week,married,yes
2320175519,4/28/1969,M,4/26/2015 4:59,107,3,6,pay_rent,,,high_school,100000,monthly,facebook,no,daily,married,no
3602567513,11/15/1971,F,4/26/2015 6:10,296,5+,0,pay_rent,5+,0,college,93000,monthly,friend,no,few_times_a_week,married,yes
6034981056,9/9/1986,M,4/26/2015 6:50,1640,4,5,pay_rent,5+,7,college,70000,monthly,google_play_store,no,few_times_a_week,married,yes
7377428334,6/12/1986,M,4/26/2015 8:20,618,1,0,pay_rent,0,5,high_school,6000,monthly,facebook,yes,few_times_a_week,married,yes
3079511469,2/5/1989,M,4/26/2015 8:30,336,3,11,pay_rent,2,11,college,40000,monthly,friend,no,few_times_a_week,single,yes
4042825054,9/1/1984,F,4/26/2015 12:28,105,2,1,pay_rent,0,10,college,40000,monthly,facebook,no,few_times_a_month,single,yes
7356239267,11/25/1968,M,4/27/2015 3:00,272,5+,11,pay_rent,5+,11,college,150000,monthly,facebook,no,daily,married,yes
7331238292,7/11/1977,M,4/27/2015 4:05,420,5+,11,pay_rent,5+,11,college,7000,monthly,google_play_store,yes,daily,married,yes
9123965963,11/2/1984,F,4/27/2015 6:14,380,1,0,pay_rent,1,1,masters,25000,monthly,friend,no,few_times_a_week,single,yes
2901782279,9/2/1989,M,4/27/2015 8:25,1114,5+,11,with_family,5+,5,college,35000,monthly,friend,no,daily,long-term,yes
3152634654,1/9/1975,M,4/27/2015 9:04,26,2,3,own_home,5+,0,college,40000,monthly,friend,no,daily,married,yes
4337834140,12/27/1980,F,4/27/2015 13:11,241,5+,3,pay_rent,4,7,college,20000,monthly,facebook,no,few_times_a_week,married,yes
1107199557,4/12/1982,M,4/27/2015 22:58,349,3,4,own_home,1,2,masters,100000,monthly,facebook,no,daily,married,yes
2201817874,10/15/1980,M,4/27/2015 23:10,4990,2,2,with_family,3,3,college,30000,monthly,facebook,no,few_times_a_month,married,yes
7083488094,4/19/1975,M,4/28/2015 6:58,80,5+,4,pay_rent,5+,5,high_school,35000,monthly,friend,no,daily,married,yes
6366858080,6/15/1983,M,4/28/2015 15:49,595,5+,11,pay_rent,5+,11,college,30000,monthly,google_play_store,no,daily,married,yes
5631408893,5/21/1978,M,4/29/2015 1:07,1288,2,3,pay_rent,5+,0,college,150000,monthly,facebook,no,daily,married,yes
9972724218,9/29/1991,M,4/29/2015 3:38,598,2,3,pay_rent,2,0,college,20000,monthly,google_play_store,no,few_times_a_week,single,yes
1315659637,9/9/1984,M,4/29/2015 9:10,171,2,3,pay_rent,1,6,high_school,20000,monthly,friend,no,few_times_a_week,single,yes
7366844365,3/21/1991,M,4/29/2015 20:42,1554,1,0,pay_rent,1,4,college,40000,monthly,google_play_store,yes,daily,single,yes
2033348143,1/3/1992,F,4/30/2015 1:48,1690,2,3,own_home,1,3,college,12000,monthly,google_play_store,no,daily,long-term,yes
3200903086,5/26/1964,F,4/30/2015 4:36,341,5+,2,own_home,4,5,college,30000,monthly,facebook,no,daily,married,yes
5281600996,9/6/1981,M,4/30/2015 19:54,246,5+,11,own_home,5+,3,college,50,monthly,google_play_store,no,daily,married,yes
3431150888,8/14/1982,F,5/1/2015 3:33,899,3,1,pay_rent,4,5,masters,51690,monthly,facebook,no,few_times_a_month,single,yes
2001759865,7/4/1982,M,5/1/2015 3:38,390,5+,10,pay_rent,5+,6,college,10000,monthly,google_play_store,yes,daily,married,yes
5849887456,6/7/1979,F,5/2/2015 11:40,209,4,5,pay_rent,,,college,0,daily,friend,no,daily,married,no
1862148446,7/3/1981,F,5/3/2015 8:58,367,5+,11,own_home,,,college,300000,monthly,friend,no,daily,married,no
3460588992,1/23/1993,M,5/3/2015 12:36,809,4,4,pay_rent,2,2,college,75000,monthly,family,no,daily,married,yes
6127719079,3/1/1988,M,5/3/2015 21:33,1573,3,4,pay_rent,4,7,college,13000,monthly,friend,yes,few_times_a_week,married,yes
1424189176,6/21/1983,M,5/3/2015 22:26,552,1,4,pay_rent,3,1,college,30000,monthly,google_play_store,no,few_times_a_week,married,yes
2751143085,2/3/1988,M,5/4/2015 5:18,1190,1,11,pay_rent,1,11,high_school,21000,monthly,google_play_store,no,daily,married,yes
7336051313,12/22/1985,M,5/5/2015 0:33,238,4,4,pay_rent,,,college,8000,weekly,twitter,no,few_times_a_week,single,no
2133314717,4/4/1960,M,5/5/2015 2:07,366,5+,5,own_home,5+,5,college,50000,monthly,facebook,no,daily,married,no
5115392371,12/5/1975,,5/5/2015 11:27,128,5+,11,own_home,,,college,100000,monthly,facebook,no,few_times_a_week,married,no
5555593102,3/13/1977,M,5/5/2015 12:32,2645,5+,8,pay_rent,5+,2,high_school,35000,monthly,google_play_store,no,few_times_a_week,married,yes
2258471198,11/3/1984,M,5/5/2015 21:30,4316,5+,4,pay_rent,5+,4,college,15000,daily,facebook,no,daily,married,yes
5167938983,1/23/1981,M,5/6/2015 0:34,1156,4,10,pay_rent,4,6,college,28000,monthly,google_play_store,yes,daily,alternative,yes
3561640239,10/7/1988,M,5/6/2015 1:00,2028,4,4,with_family,4,2,college,50,monthly,facebook,yes,daily,married,yes
4881579468,4/19/1988,M,5/6/2015 5:10,495,3,4,pay_rent,3,5,college,35000,monthly,friend,yes,daily,long-term,yes
5816669626,7/26/1986,M,5/6/2015 20:31,656,2,5,pay_rent,,,high_school,1000,daily,facebook,yes,daily,married,no
5123229643,2/24/1992,M,5/7/2015 8:30,853,2,7,pay_rent,2,3,college,10000,monthly,friend,yes,daily,married,yes
5340508208,11/9/1981,M,5/8/2015 3:55,385,5+,3,pay_rent,5+,4,high_school,8000,monthly,facebook,no,few_times_a_week,married,yes
6371585770,12/15/1982,M,5/8/2015 9:36,156,4,2,pay_rent,3,5,high_school,10000,monthly,friend,no,few_times_a_month,single,yes
7546148851,8/20/1983,M,5/8/2015 21:02,1059,4,6,pay_rent,,,college,35000,monthly,friend,yes,few_times_a_week,single,no
7814589083,10/29/1978,M,5/8/2015 23:20,314,5+,6,own_home,,,college,8000,monthly,facebook,no,few_times_a_week,married,no
3030876671,8/7/1976,F,5/9/2015 2:39,135,4,0,pay_rent,5+,0,college,30000,monthly,twitter,no,daily,married,yes
3449899345,6/12/1985,F,5/9/2015 3:51,55,3,2,own_home,,,college,0,monthly,facebook,no,few_times_a_week,married,no
1361970426,8/4/1987,F,5/9/2015 23:58,279,,,,,,,,,facebook,yes,few_times_a_week,,
2567699254,7/18/1975,M,5/10/2015 7:15,198,2,3,own_home,,,college,900,daily,facebook,yes,daily,married,no
6406939440,2/18/1984,M,5/10/2015 10:05,384,0,9,pay_rent,5+,10,high_school,25000,monthly,twitter,yes,daily,married,yes
2974664625,9/25/1987,M,5/11/2015 1:16,299,,,,,,,,,family,no,few_times_a_week,,
5574393088,5/28/1986,F,5/11/2015 3:27,828,2,4,pay_rent,,,college,4500,weekly,friend,yes,daily,single,no
5514618037,5/3/1983,F,5/11/2015 7:41,129,0,11,pay_rent,2,0,college,25400,monthly,friend,no,few_times_a_month,long-term,yes
4883971352,4/1/1986,M,5/11/2015 9:26,694,1,2,pay_rent,5+,0,college,20000,monthly,friend,yes,few_times_a_week,married,yes
4732601069,1/27/1978,M,5/11/2015 11:28,220,5+,5,pay_rent,5+,5,college,900,daily,facebook,yes,few_times_a_week,married,yes
4908096316,2/19/1983,M,5/12/2015 3:10,857,5+,5,pay_rent,5+,1,college,100000,monthly,facebook,no,few_times_a_week,married,yes
6980434746,9/6/1980,M,5/12/2015 4:33,403,3,1,pay_rent,2,2,college,90000,monthly,friend,no,daily,married,yes
3282108906,3/15/1987,M,5/13/2015 5:39,1039,5+,5,pay_rent,5+,5,college,20000,monthly,family,yes,daily,married,yes
5801463353,1991/2/29,F,5/13/2015 7:02,1044,5+,11,with_family,,,college,4000,weekly,friend,yes,daily,single,no
7962463991,1/5/1988,F,5/13/2015 7:35,1467,0,10,pay_rent,,,college,,,friend,yes,few_times_a_week,married,
5682976418,5/3/1974,M,5/13/2015 14:08,81,5+,6,pay_rent,,,college,100000,monthly,facebook,yes,few_times_a_week,married,no
4116829921,1/1/1989,M,5/15/2015 15:02,170,5+,5,with_family,5+,4,college,22000,monthly,friend,no,few_times_a_week,long-term,yes
8740760572,7/8/1990,M,5/16/2015 7:03,1264,2,6,pay_rent,5+,4,college,30000,monthly,friend,no,daily,long-term,yes
8714622022,6/5/1981,F,5/16/2015 11:39,647,5+,5,pay_rent,5+,2,college,15000,monthly,friend,yes,few_times_a_week,married,yes
1513646713,9/22/1980,M,5/16/2015 21:34,488,3,2,pay_rent,2,5,college,24000,monthly,google_play_store,yes,few_times_a_week,married,yes
4437592008,8/29/1991,F,5/18/2015 0:47,1610,5+,11,pay_rent,3,4,high_school,25000,monthly,friend,no,few_times_a_week,single,yes
6562772473,12/5/1985,F,5/18/2015 5:26,289,4,5,pay_rent,,,high_school,500,daily,google_play_store,no,few_times_a_week,married,no
3331565180,12/15/1974,M,5/18/2015 22:31,107,5+,5,pay_rent,,,high_school,70000,monthly,facebook,no,daily,married,no
5559702426,2/14/1984,F,5/18/2015 22:33,831,0,3,pay_rent,,,college,50000,monthly,google_play_store,yes,few_times_a_week,married,no
6181698436,7/8/1977,M,5/19/2015 5:18,820,4,5,pay_rent,4,3,high_school,12000,monthly,friend,no,daily,married,yes
9757571386,5/9/1983,M,5/19/2015 5:41,426,5+,2,pay_rent,2,2,college,20000,monthly,friend,no,daily,married,yes
1283470047,9/9/1957,,5/20/2015 1:13,260,5+,0,own_home,5+,4,college,15000,monthly,google_play_store,yes,daily,alternative,yes
6015554652,4/2/1974,M,5/20/2015 5:05,1129,2,2,pay_rent,,,college,20000,monthly,facebook,yes,few_times_a_week,single,no
5371237857,12/10/1979,F,5/20/2015 5:28,68,4,2,own_home,,,high_school,5000,weekly,friend,no,daily,single,no
1801624265,4/11/1984,M,5/20/2015 5:41,1530,5+,11,own_home,4,10,college,10000,monthly,google_play_store,yes,few_times_a_week,married,yes
9013261149,8/6/1985,F,5/20/2015 11:26,1950,1,5,pay_rent,2,3,college,80000,monthly,friend,no,daily,single,yes
4228136505,12/17/1981,M,5/20/2015 12:22,185,3,5,pay_rent,5+,5,college,50000,monthly,facebook,no,few_times_a_week,married,yes
8387614970,3/10/1984,M,5/20/2015 22:45,766,5+,2,pay_rent,5+,0,college,35000,monthly,friend,yes,few_times_a_week,married,yes
7629417453,1/29/1978,F,5/21/2015 0:00,104,5+,0,pay_rent,2,0,college,28000,monthly,facebook,yes,daily,married,yes
2010370470,2/5/1983,M,5/21/2015 5:46,446,5+,6,pay_rent,5+,6,high_school,25000,monthly,friend,yes,few_times_a_week,married,yes
7333394289,10/3/1963,M,5/21/2015 6:37,106,5+,10,own_home,5+,5,college,45886,monthly,facebook,yes,daily,married,yes
6013334660,6/17/1987,M,5/21/2015 10:05,545,1,0,pay_rent,4,3,college,30000,monthly,facebook,yes,few_times_a_week,long-term,yes
6975724414,7/27/1979,F,5/21/2015 11:46,8,2,5,pay_rent,,,high_school,0,monthly,facebook,no,few_times_a_week,married,no
9666559145,4/15/1973,M,5/21/2015 14:54,1235,5+,6,pay_rent,,,high_school,300,daily,google_play_store,no,daily,married,no
3517910470,2/18/1990,M,5/21/2015 23:09,409,2,3,pay_rent,,,college,15000,monthly,facebook,yes,daily,single,no
5381855882,11/12/1992,F,5/22/2015 1:15,835,1,2,pay_rent,0,5,college,15000,monthly,facebook,no,few_times_a_week,single,yes
1586610549,10/16/1976,M,5/22/2015 3:28,4972,5+,7,own_home,5+,11,college,30000,monthly,facebook,no,daily,married,yes
2455988976,8/29/1979,M,5/22/2015 3:48,2133,2,0,pay_rent,,,college,30000,monthly,friend,no,daily,married,no
8529623453,6/6/1980,M,5/22/2015 5:19,36,5+,0,pay_rent,,,primary,18000,monthly,flyer,no,daily,married,no
3391915571,2/4/1983,F,5/22/2015 6:07,511,3,10,with_family,3,5,college,60000,monthly,facebook,yes,few_times_a_week,long-term,yes
8126857977,5/24/1982,M,5/22/2015 8:41,176,3,0,pay_rent,5+,0,college,45000,monthly,facebook,no,few_times_a_week,married,yes
7970308274,1/14/1979,F,5/22/2015 11:18,801,5+,3,pay_rent,5+,1,college,15000,monthly,friend,no,few_times_a_week,married,yes
9865454850,7/27/1985,M,5/22/2015 21:34,2340,5+,3,pay_rent,5+,4,college,30000,monthly,google_play_store,no,few_times_a_week,married,yes
4609303188,5/20/1975,M,5/23/2015 9:50,470,5+,11,own_home,,,college,30000,monthly,facebook,yes,daily,married,no
3985669270,12/26/1976,M,5/23/2015 13:59,864,1,0,other,5+,0,college,20000,monthly,facebook,no,few_times_a_week,married,yes
8686243541,7/8/1987,M,5/23/2015 14:08,407,4,3,pay_rent,,,college,15000,monthly,google_play_store,yes,few_times_a_week,long-term,no
1767540225,5/24/1983,F,5/23/2015 20:55,209,2,4,pay_rent,,,college,25000,monthly,friend,no,few_times_a_week,long-term,no
7134462308,8/16/1984,M,5/24/2015 0:35,2727,4,5,pay_rent,,,college,20000,monthly,google_play_store,yes,daily,married,no
7445827446,5/22/1976,M,5/24/2015 6:43,3085,5+,5,own_home,5+,5,college,30750,monthly,facebook,no,daily,married,yes
3419286937,5/1/1981,F,5/24/2015 10:02,406,1,11,pay_rent,2,11,college,31388,monthly,facebook,yes,few_times_a_week,single,yes
6925828638,12/15/1978,M,5/24/2015 12:28,1791,3,3,pay_rent,,,high_school,500,daily,facebook,yes,few_times_a_week,married,no
8484461796,11/13/1979,F,5/24/2015 15:55,511,5+,5,pay_rent,,,college,5000,monthly,facebook,no,few_times_a_week,single,no
2398603694,10/28/1984,M,5/24/2015 19:16,2088,4,2,own_home,5+,2,college,22000,monthly,facebook,no,daily,married,yes
2436738636,7/22/1984,M,5/24/2015 21:44,400,4,5,pay_rent,5+,4,high_school,30000,monthly,facebook,yes,few_times_a_month,married,yes
7936361384,3/27/1993,M,5/24/2015 23:12,1623,0,2,own_home,4,0,college,5000,daily,facebook,no,daily,long-term,yes
1959560917,12/10/1987,M,5/25/2015 5:41,690,5+,11,own_home,2,5,college,38000,monthly,friend,yes,daily,married,yes
2954902920,6/12/1986,M,5/25/2015 8:59,1800,2,11,pay_rent,2,11,college,45000,monthly,facebook,yes,few_times_a_week,single,yes
2893571939,5/16/1975,M,5/25/2015 9:20,1215,2,10,pay_rent,,,high_school,30000,monthly,friend,yes,daily,married,no
5729162586,3/19/1973,M,5/25/2015 12:52,711,5+,11,own_home,5+,11,college,50000,monthly,google_play_store,yes,daily,married,yes
5253564370,6/22/1986,M,5/26/2015 0:08,188,5+,0,pay_rent,,,college,500,daily,facebook,yes,daily,married,no
5907430016,8/26/1975,M,5/26/2015 3:49,280,5+,11,own_home,5+,11,college,100000,monthly,facebook,no,few_times_a_week,married,yes
8716883625,11/29/1988,M,5/26/2015 6:05,368,1,2,pay_rent,1,1,college,45000,monthly,google_play_store,yes,daily,married,yes
7289370646,9/24/1969,M,5/26/2015 8:38,177,5+,0,pay_rent,,,college,40000,monthly,facebook,no,daily,married,no
2956620293,12/21/1986,M,5/26/2015 9:06,4985,5+,11,own_home,5+,11,college,1000,daily,facebook,no,daily,long-term,yes
4194649044,10/14/1981,M,5/26/2015 15:04,40,3,6,pay_rent,,,college,20000,monthly,friend,yes,daily,married,no
3955785772,3/3/1982,M,5/27/2015 0:49,997,5+,0,pay_rent,1,0,college,36000,monthly,google_play_store,yes,few_times_a_month,married,yes
1853627736,1/5/1974,M,5/27/2015 6:08,479,5+,11,pay_rent,,,primary,500,daily,facebook,yes,daily,married,no
3738922495,9/5/1987,M,5/27/2015 15:26,681,2,0,pay_rent,2,0,college,50000,monthly,friend,yes,few_times_a_week,single,yes
2136127632,3/14/1973,F,5/27/2015 22:06,216,0,10,pay_rent,1,0,college,30000,monthly,facebook,yes,few_times_a_week,alternative,yes
1777949145,11/21/1982,M,5/27/2015 22:56,179,2,6,pay_rent,2,3,college,25000,monthly,twitter,yes,daily,married,yes
