person_id_random,paidOff,paidOffDuring30,hasDualSim,hasWlan,hasBluetooth,android_version,gender,fb_friend_count,current_home_years,living_situation,current_job_years,education,outstanding_loan,use_mobile_wallet_how_often,relationship_status,Age,job_status,annual_wages
2583567580,1,0,0.0,1.0,1.0,4.0,0,202.0,5.0,0,1.0,3,0,1,1,38.0,1,284415.299555
9504924784,0,1,0.0,0.0,0.0,2.0,1,486.0,1.0,1,2.0,0,0,1,0,18.0,1,132000.0
2972009047,1,0,0.0,1.0,0.0,2.0,0,154.0,1.0,0,0.0,2,1,0,0,20.0,0,284415.299555
4609303188,1,0,0.0,1.0,1.0,4.0,0,470.0,5.0,1,0.0,2,1,2,1,40.0,0,330000.0
9611014004,0,1,0.0,1.0,1.0,4.0,0,63.0,5.0,1,6.0,0,0,2,0,31.5720207254,1,240000.0
7359680125,1,0,0.0,1.0,1.0,4.0,0,135.0,5.0,0,4.0,2,1,2,1,32.0,1,715000.0
1931231157,1,0,0.0,1.0,1.0,4.0,0,596.0,0.0,0,4.0,2,1,1,0,26.0,1,228250.0
2668523412,0,1,0.0,0.0,0.0,0.0,0,1240.0,0.0,0,1.0,0,0,1,0,20.0,1,103200.0
7503162837,1,0,0.0,0.0,1.0,4.0,0,237.0,4.0,0,5.0,1,1,1,1,33.0,1,168000.0
6604669502,1,0,0.0,1.0,1.0,4.0,1,372.0,4.0,0,0.0,0,1,2,3,33.0,0,77000.0
6307005446,1,0,0.0,1.0,1.0,4.0,1,445.0,1.0,0,3.0,2,0,0,2,33.0,1,144000.0
9046729670,0,1,1.0,1.0,0.0,2.0,0,275.0,1.0,0,2.0,0,0,1,0,21.0,1,57600.0
3422259391,1,0,0.0,0.0,0.0,0.0,0,392.0,5.0,0,4.0,0,0,1,0,25.0,1,284415.299555
6587788348,1,0,0.0,0.0,1.0,4.0,0,297.0,2.0,0,2.0,2,1,0,0,34.0,1,352000.0
1612135424,1,1,1.0,1.0,1.0,4.0,0,810.0,3.0,0,5.0,0,0,1,0,28.0,1,110000.0
6848523196,0,0,0.0,0.0,0.0,2.0,1,972.0,3.0,0,1.0,2,0,1,2,22.0,1,165000.0
4421592908,1,0,0.0,1.0,1.0,4.0,0,2855.0,5.0,0,3.0,2,0,2,1,26.0,1,242000.0
6674177866,1,0,0.0,0.0,1.0,4.0,0,427.0,2.0,1,6.0,2,1,2,1,28.0,1,396000.0
7959578837,1,0,0.0,0.0,1.0,4.0,1,712.0,4.0,0,0.0,2,1,1,0,26.0,0,220000.0
5849887456,0,1,0.0,1.0,1.0,4.0,1,209.0,4.0,0,0.0,2,0,2,1,36.0,0,284415.299555
2552675755,1,0,1.0,1.0,1.0,4.0,1,143.0,5.0,0,3.0,0,1,1,0,32.0,1,165000.0
8128789355,0,1,1.0,1.0,1.0,4.0,0,355.0,4.0,0,4.0,0,0,2,0,31.5720207254,1,297000.0
7899551322,0,1,0.0,1.0,1.0,4.0,0,539.0,5.0,0,0.0,1,1,2,1,35.0,0,385000.0
4552401360,0,1,0.0,0.0,0.0,2.0,0,463.0,1.0,0,3.0,0,0,1,0,25.0,1,165000.0
6288962292,1,0,1.0,1.0,1.0,4.0,0,292.0,5.0,0,6.0,2,0,1,1,47.0,1,284415.299555
7970308274,1,0,0.0,1.0,1.0,4.0,1,801.0,5.0,0,6.0,2,0,1,1,36.0,1,165000.0
5618080444,1,0,0.0,1.0,1.0,4.0,0,506.0,2.0,0,4.0,2,1,1,1,33.0,1,385000.0
1838953053,1,0,0.0,1.0,1.0,4.0,0,516.0,5.0,0,0.0,2,0,2,1,37.0,0,240000.0
9401390636,0,1,0.0,1.0,1.0,4.0,0,474.0,2.0,0,3.0,0,1,1,0,22.0,1,72000.0
8041467929,0,1,0.0,1.0,1.0,4.0,0,980.0,2.0,0,0.0,0,1,1,0,22.0,0,48000.0
3583731581,1,0,0.0,1.0,1.0,4.0,0,708.0,5.0,0,6.0,2,0,2,0,36.0,1,330000.0
7748166377,1,0,0.0,1.0,1.0,4.0,1,167.0,2.0,0,4.0,2,0,2,0,32.0,1,242000.0
2461249534,1,0,0.0,0.0,1.0,4.0,1,436.0,2.0,0,0.0,2,0,1,0,43.0,0,284415.299555
3110924673,0,1,0.0,1.0,1.0,4.0,0,254.0,3.0,1,6.0,0,0,1,0,33.0,1,385000.0
3107893674,1,0,1.0,1.0,1.0,4.0,0,387.0,2.0,0,0.0,2,0,1,0,29.0,0,96000.0
5736208977,1,0,0.0,1.0,1.0,4.0,0,267.0,1.0,1,5.0,0,0,1,1,29.0,1,240000.0
7762100560,1,0,0.0,1.0,0.0,4.0,1,201.0,1.0,0,2.0,0,0,1,0,36.0,1,480000.0
4991604311,1,0,0.0,1.0,1.0,4.0,0,224.0,5.0,0,0.0,1,1,2,1,42.0,0,192000.0
5833760454,1,0,0.0,1.0,1.0,4.0,1,160.0,5.0,0,6.0,2,1,2,1,30.0,1,48000.0
8720349802,1,0,1.0,1.0,1.0,4.0,0,1374.0,5.0,0,0.0,1,1,1,1,28.0,0,308000.0
5418329969,1,0,0.0,1.0,1.0,4.0,0,57.0,3.0,0,6.0,0,1,1,1,37.0,1,284415.299555
5514618037,1,0,0.0,1.0,1.0,4.0,1,129.0,0.0,0,3.0,2,0,0,2,32.0,1,279400.0
3955785772,1,0,0.0,1.0,1.0,4.0,0,997.0,5.0,0,2.0,2,1,0,1,33.0,1,396000.0
8115915015,1,0,0.0,1.0,1.0,4.0,0,505.0,1.0,0,2.0,0,0,1,1,36.0,1,770000.0
4166295326,1,0,0.0,0.0,1.0,4.0,0,1094.0,4.0,0,2.0,2,1,1,1,26.0,1,220000.0
8948179644,1,0,0.0,1.0,1.0,4.0,0,1879.0,2.0,0,4.0,2,1,1,2,31.0,1,385000.0
8838001754,0,0,0.0,1.0,1.0,4.0,0,3851.0,2.0,1,2.0,2,0,2,1,23.0,1,385000.0
5482790346,0,1,0.0,0.0,1.0,2.0,0,435.0,1.0,0,2.0,0,0,1,0,19.0,1,451200.0
7134462308,0,1,1.0,1.0,1.0,4.0,0,2727.0,4.0,0,0.0,2,1,2,1,31.0,0,220000.0
1047997155,1,0,0.0,1.0,1.0,5.0,0,616.0,0.0,0,0.0,2,0,2,0,23.0,0,55200.0
3381094541,1,0,0.0,1.0,1.0,4.0,0,861.0,5.0,0,6.0,2,0,1,1,43.0,1,319000.0
7258291810,1,0,0.0,0.0,1.0,4.0,0,213.0,5.0,0,0.0,1,1,2,1,36.0,0,550000.0
4572113844,1,0,1.0,1.0,1.0,4.0,0,456.0,5.0,0,6.0,1,0,2,1,39.0,1,198000.0
6819782604,1,0,0.0,1.0,0.0,2.0,1,167.0,0.0,0,6.0,2,1,2,1,46.0,1,132000.0
7054628663,1,0,0.0,0.0,1.0,4.0,0,1125.0,2.0,0,2.0,3,0,1,1,30.0,1,605000.0
3419190754,1,0,0.0,0.0,1.0,4.0,0,733.0,5.0,0,4.0,2,0,1,1,40.0,1,550000.0
5494244789,1,0,0.0,0.0,1.0,4.0,1,935.0,5.0,0,6.0,2,0,1,1,50.0,1,417186.0
5134405695,1,0,0.0,1.0,1.0,4.0,0,686.0,5.0,1,5.0,1,0,1,0,25.0,1,495000.0
7225933812,0,1,0.0,1.0,1.0,4.0,0,363.0,5.0,0,0.0,1,1,2,1,40.0,0,240000.0
3335172180,1,1,0.0,1.0,1.0,4.0,0,524.0,1.0,0,1.0,2,0,0,1,27.0,1,159500.0
8341793330,1,0,0.0,1.0,1.0,4.0,0,145.0,3.0,0,0.0,1,1,2,1,42.0,0,360000.0
8232732829,1,0,0.0,1.0,1.0,4.0,0,229.0,4.0,0,5.0,1,0,2,0,26.0,1,495000.0
3523225738,1,0,0.0,1.0,1.0,4.0,0,510.0,2.0,0,0.0,0,1,2,0,22.0,0,132000.0
7850063072,1,0,0.0,1.0,1.0,4.0,1,724.0,3.0,1,6.0,2,0,1,1,34.0,1,330000.0
5896978842,1,0,0.0,1.0,1.0,4.0,0,298.0,5.0,0,2.0,2,1,1,1,41.0,1,120000.0
3601132624,1,0,0.0,1.0,1.0,4.0,1,258.0,4.0,0,0.0,2,1,2,1,28.0,0,220000.0
3833162176,1,0,0.0,0.0,1.0,4.0,0,660.0,5.0,1,6.0,2,0,1,1,35.0,1,258500.0
4785949170,1,0,0.0,1.0,1.0,4.0,0,786.687690743,5.0,0,6.0,1,0,1,1,32.0,1,176000.0
8603630266,1,0,0.0,1.0,1.0,4.0,0,291.0,2.0,1,6.0,2,0,2,1,39.0,1,330000.0
1084690398,1,0,0.0,0.0,1.0,4.0,0,235.0,4.0,0,0.0,0,1,2,0,24.0,0,99000.0
6718085882,0,1,0.0,1.0,1.0,4.0,0,825.0,3.0,0,4.0,2,0,1,2,29.0,1,660000.0
2182911230,0,1,0.0,0.0,1.0,4.0,0,192.0,5.0,1,0.0,2,1,2,1,34.0,0,120000.0
5610431323,1,0,0.0,1.0,1.0,4.0,0,250.0,4.0,0,4.0,1,0,1,0,22.0,1,96000.0
3075741637,1,0,0.0,1.0,1.0,4.0,0,388.0,4.0,0,5.0,2,1,2,0,27.0,1,284415.299555
8258117248,1,0,0.0,1.0,1.0,4.0,0,811.0,2.0,0,4.0,2,1,2,1,28.0,1,840000.0
7272279612,0,1,0.0,0.0,1.0,4.0,0,558.0,0.0,0,4.0,2,0,2,0,28.0,1,825000.0
4645275853,1,0,0.0,1.0,1.0,5.0,0,1622.0,5.0,0,6.0,2,0,1,1,31.0,1,220000.0
4883971352,1,0,0.0,1.0,1.0,4.0,0,694.0,1.0,0,6.0,2,1,1,1,29.0,1,220000.0
5284029609,1,0,0.0,1.0,1.0,4.0,0,626.0,2.0,0,6.0,2,1,2,1,36.0,1,550000.0
4489754615,1,0,0.0,1.0,0.0,4.0,1,618.0,5.0,1,5.0,2,0,2,0,34.0,1,550000.0
9945630480,1,0,0.0,1.0,1.0,4.0,0,328.0,5.0,0,5.0,1,0,1,1,31.0,1,220000.0
7962463991,1,0,1.0,1.0,1.0,4.0,1,1467.0,0.0,0,0.0,2,1,1,1,27.0,0,284415.299555
9123965963,1,0,0.0,1.0,1.0,4.0,1,380.0,1.0,0,2.0,3,0,1,0,31.0,1,275000.0
3342477379,1,0,0.0,1.0,1.0,4.0,1,636.0,4.0,0,6.0,0,0,1,0,35.0,1,330000.0
3804528307,0,0,1.0,1.0,1.0,4.0,0,786.687690743,1.0,0,4.0,2,0,1,1,31.0,1,284415.299555
7717500506,0,1,0.0,0.0,0.0,2.0,1,482.0,4.0,0,5.0,0,1,1,0,28.0,1,192500.0
8145138919,1,0,1.0,1.0,1.0,5.0,0,1263.0,4.0,0,4.0,2,0,2,1,27.0,1,533500.0
2136127632,1,0,1.0,1.0,1.0,4.0,1,216.0,0.0,0,2.0,2,1,1,3,42.0,1,330000.0
8699204874,1,0,0.0,1.0,1.0,4.0,0,87.0,3.0,0,5.0,2,0,1,2,32.0,1,176000.0
9289420258,1,0,0.0,1.0,1.0,4.0,0,238.0,3.0,0,2.0,2,1,0,1,25.0,1,330000.0
9767557484,1,0,0.0,1.0,1.0,4.0,0,311.0,4.0,0,1.0,2,0,0,1,36.0,1,415800.0
5507647821,0,0,0.0,0.0,1.0,4.0,0,1524.0,5.0,1,6.0,1,0,1,1,31.0,1,352000.0
3884829185,1,1,1.0,1.0,0.0,4.0,1,278.0,5.0,0,3.0,0,0,1,0,31.0,1,440000.0
2954902920,0,1,0.0,1.0,1.0,4.0,0,1800.0,2.0,0,3.0,2,1,1,0,29.0,1,495000.0
2010370470,1,0,1.0,1.0,1.0,4.0,0,446.0,5.0,0,6.0,1,1,1,1,32.0,1,275000.0
1884909893,1,0,1.0,1.0,0.0,4.0,1,1642.0,5.0,0,4.0,2,0,0,0,34.0,1,220000.0
5281600996,1,0,1.0,0.0,1.0,4.0,0,246.0,5.0,1,6.0,2,0,2,1,34.0,1,284415.299555
8291626998,0,1,1.0,1.0,1.0,4.0,0,390.0,0.0,0,3.0,0,1,0,0,26.0,1,275000.0
7483594912,1,0,0.0,1.0,1.0,4.0,0,32.0,5.0,0,0.0,1,1,1,1,32.0,0,192000.0
4733088866,1,0,0.0,1.0,1.0,4.0,1,384.0,5.0,1,6.0,2,0,2,1,50.0,1,253000.0
7444746096,1,0,0.0,1.0,0.0,2.0,0,230.0,1.0,0,1.0,0,0,1,0,20.0,1,120000.0
6896652654,1,0,1.0,0.0,1.0,4.0,1,808.0,5.0,1,4.0,2,1,1,1,30.0,1,385000.0
7547786426,0,0,0.0,1.0,1.0,4.0,0,613.0,5.0,0,0.0,2,0,2,1,26.0,0,330000.0
3188570699,1,0,0.0,1.0,1.0,4.0,0,4999.0,4.0,1,1.0,2,1,2,1,32.0,1,209000.0
2764011037,0,1,1.0,1.0,1.0,4.0,0,620.0,5.0,0,5.0,2,1,1,1,26.0,1,660000.0
2606114764,1,0,0.0,1.0,1.0,4.0,1,2445.0,5.0,0,6.0,2,0,1,0,42.0,1,330000.0
2683538279,1,0,1.0,1.0,1.0,4.0,0,616.0,5.0,0,6.0,0,1,1,0,37.0,1,108000.0
6406939440,0,1,0.0,1.0,1.0,4.0,0,384.0,0.0,0,6.0,1,1,2,1,31.0,1,275000.0
7445827446,1,0,0.0,0.0,1.0,4.0,0,3085.0,5.0,1,6.0,2,0,2,1,39.0,1,338250.0
7839108662,0,1,0.0,1.0,1.0,4.0,0,630.0,5.0,0,5.0,0,0,2,0,31.0,1,330000.0
4943128258,0,1,0.0,1.0,0.0,2.0,0,965.0,1.0,0,1.0,0,0,1,0,22.0,1,27500.0
1557417067,1,0,0.0,1.0,1.0,4.0,1,316.0,4.0,0,0.0,1,1,2,0,33.0,0,550000.0
3567588210,1,0,1.0,1.0,1.0,4.0,0,533.0,3.0,0,0.0,2,0,1,1,46.0,0,96000.0
9854161442,0,1,1.0,1.0,0.0,4.0,0,781.0,1.0,0,0.0,0,0,1,0,31.5720207254,0,24000.0
9981142125,1,0,1.0,1.0,1.0,4.0,0,408.0,5.0,1,6.0,1,0,2,1,47.0,1,284415.299555
9263351105,1,0,0.0,1.0,1.0,4.0,0,91.0,5.0,0,3.0,2,0,1,2,27.0,1,506000.0
7650974066,1,0,0.0,1.0,1.0,4.0,1,308.0,1.0,0,2.0,2,0,1,0,29.0,1,220000.0
4058888009,1,0,0.0,0.0,1.0,4.0,0,559.0,5.0,1,0.0,2,0,2,1,36.0,0,550000.0
8948452846,1,0,0.0,1.0,1.0,4.0,1,736.0,2.0,0,0.0,0,1,1,0,22.0,0,110000.0
2751143085,1,0,0.0,1.0,1.0,4.0,0,1190.0,1.0,0,2.0,1,0,2,1,27.0,1,231000.0
8210865312,1,0,0.0,1.0,1.0,4.0,0,561.0,5.0,1,6.0,2,1,2,1,38.0,1,550000.0
4901712280,0,1,0.0,1.0,1.0,4.0,0,608.0,1.0,0,2.0,2,1,1,0,28.0,1,330000.0
5345006498,1,0,0.0,0.0,0.0,2.0,0,840.0,5.0,0,6.0,2,0,1,0,52.0,1,660000.0
3394363896,0,1,0.0,1.0,1.0,4.0,0,702.0,5.0,1,5.0,2,0,1,0,34.0,1,168000.0
7093035860,1,0,0.0,1.0,0.0,2.0,1,35.0,5.0,0,6.0,0,0,2,0,40.0,1,192000.0
3480756825,0,1,1.0,0.0,0.0,4.0,0,1824.0,3.0,0,4.0,0,0,1,0,31.5720207254,1,165000.0
6356967879,1,0,0.0,1.0,1.0,5.0,1,160.0,3.0,0,5.0,2,0,1,2,30.0,1,660000.0
3679328472,1,0,1.0,0.0,1.0,4.0,0,2232.0,3.0,0,3.0,2,1,1,0,22.0,1,284415.299555
9047422306,0,1,0.0,0.0,1.0,4.0,0,423.0,0.0,0,0.0,0,0,1,0,23.0,0,25300.0
7083488094,1,0,0.0,0.0,1.0,4.0,0,80.0,5.0,0,6.0,1,0,2,1,40.0,1,385000.0
5410424023,1,0,0.0,1.0,1.0,4.0,1,2192.0,1.0,0,0.0,2,0,2,0,27.0,0,220000.0
3519636844,1,0,1.0,0.0,1.0,4.0,0,234.0,5.0,0,6.0,2,0,2,0,35.0,1,374000.0
4902519125,1,0,1.0,1.0,1.0,4.0,1,58.0,2.0,0,2.0,2,0,1,1,34.0,1,187000.0
4869342318,1,0,0.0,1.0,1.0,4.0,0,233.0,3.0,0,0.0,2,1,2,1,26.0,0,96000.0
2894538443,1,0,0.0,1.0,0.0,4.0,0,226.0,5.0,1,6.0,2,1,2,1,43.0,1,561000.0
7044315204,1,0,0.0,1.0,1.0,4.0,0,291.0,3.0,0,3.0,2,0,1,0,36.0,1,253000.0
1289196041,1,0,0.0,1.0,1.0,4.0,0,235.0,5.0,0,0.0,0,1,2,0,26.0,0,120000.0
4899445636,1,0,0.0,1.0,1.0,4.0,0,314.0,5.0,0,6.0,2,1,1,1,36.0,1,99000.0
3933368676,0,1,0.0,1.0,1.0,4.0,1,158.0,3.0,0,3.0,1,0,2,0,30.0,1,96000.0
7349042414,1,0,0.0,1.0,1.0,5.0,0,545.0,2.0,0,6.0,1,0,2,2,34.0,1,363000.0
3449899345,1,1,0.0,1.0,1.0,4.0,1,55.0,3.0,1,0.0,2,0,1,1,30.0,0,284415.299555
6219345623,0,1,0.0,0.0,0.0,0.0,1,219.0,3.0,0,4.0,0,1,2,0,38.0,1,220000.0
8361684012,1,0,0.0,1.0,1.0,4.0,1,205.0,3.0,0,0.0,2,1,0,1,27.0,0,284415.299555
9725100582,1,0,0.0,1.0,0.0,2.0,0,120.0,5.0,1,6.0,0,0,1,0,18.0,1,495000.0
3278293306,0,1,0.0,0.0,0.0,2.0,0,140.0,5.0,1,2.0,0,0,0,0,31.5720207254,1,198000.0
2451912502,0,1,0.0,1.0,1.0,4.0,0,1891.0,5.0,0,4.0,2,1,2,1,26.0,1,120000.0
4167056538,0,1,0.0,1.0,1.0,4.0,0,960.0,4.0,1,3.0,0,1,2,0,31.5720207254,1,385000.0
5571509882,1,0,0.0,1.0,1.0,4.0,0,107.0,2.0,0,6.0,1,1,1,0,27.0,1,172800.0
2191396226,1,0,0.0,1.0,1.0,4.0,0,522.0,5.0,1,2.0,2,0,2,1,46.0,1,480000.0
2037137184,1,1,1.0,0.0,0.0,4.0,0,303.0,5.0,1,0.0,1,1,1,1,42.0,0,360000.0
2535886983,1,0,0.0,0.0,1.0,4.0,0,135.0,5.0,0,4.0,2,0,2,1,35.0,1,682000.0
5825472282,0,1,0.0,0.0,0.0,2.0,0,345.0,4.0,0,2.0,0,0,1,0,28.0,1,120000.0
8201813416,1,0,0.0,1.0,1.0,4.0,0,230.0,5.0,1,0.0,0,0,2,1,43.0,0,275000.0
1704712487,1,0,1.0,0.0,1.0,4.0,0,600.0,2.0,0,6.0,0,1,1,0,31.0,1,44000.0
1716829174,0,1,0.0,1.0,1.0,4.0,0,1251.0,1.0,0,0.0,1,1,2,0,23.0,0,48000.0
8165102081,0,1,1.0,0.0,0.0,4.0,1,501.0,2.0,0,3.0,0,0,2,0,20.0,1,72000.0
9927346812,1,0,1.0,1.0,1.0,4.0,0,803.0,1.0,0,2.0,2,1,1,0,30.0,1,649000.0
6181698436,1,0,0.0,1.0,1.0,4.0,0,820.0,4.0,0,5.0,1,0,2,1,38.0,1,132000.0
3584380224,1,0,1.0,0.0,1.0,4.0,1,465.0,0.0,0,2.0,0,0,1,0,23.0,1,720000.0
4212164517,1,0,0.0,1.0,1.0,5.0,0,3881.0,2.0,0,1.0,2,0,2,1,35.0,1,275000.0
3337427873,1,0,0.0,1.0,1.0,4.0,1,54.0,5.0,1,0.0,1,0,1,1,25.0,0,165000.0
5348003279,1,0,1.0,1.0,1.0,4.0,0,1026.0,5.0,0,0.0,1,0,2,1,28.0,0,480000.0
5936413151,1,0,0.0,1.0,1.0,4.0,0,1048.0,1.0,0,2.0,2,0,1,1,27.0,1,264000.0
3460588992,1,0,1.0,1.0,1.0,4.0,0,809.0,4.0,0,3.0,2,0,2,1,22.0,1,825000.0
1512836830,1,0,1.0,1.0,1.0,4.0,1,489.0,5.0,0,3.0,0,1,1,0,31.5720207254,1,319000.0
6060950564,1,0,0.0,1.0,1.0,4.0,0,448.0,5.0,0,4.0,2,1,2,0,39.0,1,284415.299555
4447877474,1,0,0.0,1.0,1.0,4.0,0,99.0,1.0,0,0.0,2,0,0,0,27.0,0,96000.0
3449728273,1,0,0.0,0.0,1.0,4.0,0,2749.0,3.0,0,6.0,1,1,1,1,44.0,1,165000.0
6124720801,1,0,1.0,1.0,1.0,4.0,1,544.0,4.0,0,2.0,2,1,1,1,26.0,1,72000.0
1309607936,0,1,1.0,1.0,0.0,4.0,1,4459.0,5.0,0,2.0,2,0,1,0,23.0,1,275000.0
5406406018,1,1,0.0,1.0,1.0,4.0,1,302.0,3.0,0,1.0,2,0,2,0,21.0,1,93500.0
2609792976,0,1,0.0,0.0,1.0,4.0,1,782.0,3.0,0,3.0,0,1,0,0,23.0,1,268800.0
8397994357,0,1,0.0,0.0,0.0,0.0,1,174.0,0.0,0,1.0,0,0,2,0,20.0,1,168000.0
8210123264,1,0,1.0,1.0,1.0,4.0,0,189.0,4.0,0,6.0,1,0,1,1,23.0,1,120000.0
1672596057,0,1,1.0,0.0,1.0,4.0,0,1442.0,3.0,0,4.0,0,1,1,0,25.0,1,96000.0
1424189176,1,0,0.0,1.0,1.0,4.0,0,552.0,1.0,0,4.0,2,0,1,1,32.0,1,330000.0
3603689368,1,0,0.0,0.0,1.0,4.0,0,461.0,5.0,0,6.0,1,0,1,0,31.0,1,360000.0
2235447216,1,0,0.0,1.0,1.0,4.0,1,1268.0,5.0,0,4.0,2,1,0,2,30.0,1,384000.0
4437592008,1,0,0.0,1.0,1.0,4.0,1,1610.0,5.0,0,4.0,1,0,1,0,24.0,1,275000.0
6897561002,0,1,0.0,0.0,0.0,2.0,0,416.0,2.0,0,4.0,0,0,1,0,17.0,1,120000.0
5095473176,1,0,0.0,1.0,1.0,4.0,0,779.0,5.0,0,6.0,2,1,2,1,35.0,1,284415.299555
7812481370,1,1,0.0,1.0,1.0,4.0,0,207.0,5.0,0,0.0,2,0,2,1,33.0,0,330000.0
1757809206,0,0,0.0,0.0,0.0,2.0,0,1219.0,5.0,0,0.0,2,0,2,2,22.0,0,110000.0
7210723238,1,0,0.0,1.0,1.0,4.0,0,723.0,5.0,1,6.0,1,1,1,1,36.0,1,275000.0
3814425270,0,0,0.0,1.0,1.0,4.0,1,310.0,2.0,0,3.0,1,0,0,1,28.0,1,110000.0
7955562566,1,0,0.0,1.0,1.0,4.0,0,679.0,5.0,0,2.0,2,0,1,1,31.5720207254,1,385000.0
8082067022,1,0,0.0,1.0,1.0,4.0,0,1118.0,5.0,1,2.0,0,0,2,0,22.0,1,330000.0
3521134186,1,0,0.0,1.0,1.0,4.0,0,520.0,4.0,0,6.0,2,1,1,1,27.0,1,165000.0
9504846186,0,1,0.0,1.0,0.0,2.0,0,405.0,2.0,0,3.0,0,0,1,0,26.0,1,165000.0
1307595846,0,1,1.0,0.0,1.0,4.0,0,424.0,2.0,0,2.0,2,0,2,0,46.0,1,165000.0
7459525133,1,0,0.0,1.0,1.0,4.0,0,219.0,4.0,0,4.0,2,0,2,1,31.0,1,550000.0
6295166250,0,1,0.0,1.0,0.0,2.0,0,1361.0,4.0,1,3.0,0,0,0,0,23.0,1,77000.0
3149006688,1,0,0.0,1.0,1.0,4.0,0,738.0,4.0,0,6.0,2,1,2,0,31.0,1,88000.0
7989328264,1,0,0.0,1.0,1.0,4.0,0,2721.0,5.0,0,0.0,1,1,1,1,28.0,0,360000.0
1987351715,1,0,0.0,1.0,1.0,4.0,0,34.0,5.0,0,6.0,0,0,2,0,36.0,1,88000.0
8345153046,1,0,0.0,1.0,1.0,4.0,1,478.0,0.0,0,6.0,2,0,2,3,50.0,1,605000.0
6932669121,1,0,0.0,0.0,1.0,4.0,0,922.0,4.0,0,4.0,1,0,2,1,27.0,1,201630.0
5631408893,0,1,0.0,1.0,1.0,4.0,0,1288.0,2.0,0,6.0,2,0,2,1,37.0,1,284415.299555
9448433849,0,1,0.0,1.0,1.0,4.0,0,41.0,5.0,1,3.0,2,1,2,0,31.0,1,225500.0
4264763102,1,0,0.0,1.0,1.0,4.0,0,395.0,5.0,0,0.0,2,0,1,1,45.0,0,583000.0
1135111501,1,1,0.0,0.0,0.0,0.0,1,1060.0,1.0,0,2.0,0,1,1,0,20.0,1,284415.299555
6456476162,0,1,0.0,0.0,0.0,2.0,1,437.0,2.0,0,4.0,0,0,1,0,25.0,1,770000.0
9921434346,1,0,0.0,1.0,1.0,4.0,0,112.0,5.0,1,0.0,1,0,2,1,45.0,0,720000.0
7833101639,0,1,0.0,0.0,1.0,4.0,0,3185.0,4.0,0,6.0,2,0,2,0,36.0,1,902000.0
8141294915,1,0,0.0,1.0,1.0,2.0,1,4279.0,0.0,0,1.0,0,0,1,0,21.0,1,275000.0
6480595561,1,0,0.0,1.0,1.0,4.0,0,237.0,1.0,0,0.0,2,0,2,3,50.0,0,330000.0
8394030931,1,0,0.0,1.0,0.0,4.0,1,226.0,5.0,0,6.0,0,1,1,0,33.0,1,220000.0
1635947875,1,0,0.0,1.0,1.0,5.0,0,980.0,5.0,1,5.0,2,1,1,0,24.0,1,120000.0
6540127756,1,0,1.0,1.0,0.0,4.0,0,247.0,4.0,0,6.0,2,1,1,1,45.0,1,772200.0
7734209346,0,1,0.0,1.0,1.0,4.0,0,408.0,2.0,0,6.0,0,1,2,0,43.0,1,284415.299555
9545294644,1,0,0.0,0.0,0.0,0.0,0,147.0,0.0,0,3.0,0,1,2,0,31.0,1,104500.0
5907430016,1,0,0.0,0.0,1.0,4.0,0,280.0,5.0,1,6.0,2,0,1,1,40.0,1,284415.299555
7330824170,0,1,0.0,1.0,1.0,4.0,1,1919.0,2.0,0,3.0,1,0,1,0,23.0,1,110000.0
4476235367,1,0,1.0,1.0,1.0,5.0,0,271.0,1.0,0,2.0,2,0,2,1,30.0,1,110000.0
4652588050,1,0,0.0,1.0,1.0,4.0,1,1180.0,4.0,0,6.0,0,1,1,0,31.0,1,330000.0
8470817553,1,0,0.0,1.0,1.0,4.0,1,796.0,0.0,0,3.0,0,0,1,0,25.0,1,154000.0
2105390081,1,0,0.0,1.0,0.0,2.0,1,59.0,5.0,1,6.0,2,1,2,1,38.0,1,401500.0
6825205022,1,0,0.0,1.0,0.0,4.0,0,999.0,5.0,1,4.0,2,0,1,0,28.0,1,165000.0
7108459544,1,0,0.0,1.0,1.0,4.0,0,3710.0,2.0,0,6.0,2,0,0,2,31.0,1,165000.0
5051613304,0,1,0.0,1.0,1.0,4.0,0,924.0,4.0,0,4.0,2,0,1,1,24.0,1,176000.0
3576021824,1,0,0.0,1.0,1.0,5.0,1,729.0,2.0,0,3.0,3,0,2,0,27.0,1,330000.0
4646477741,1,0,0.0,1.0,1.0,4.0,0,384.0,3.0,0,4.0,2,0,1,0,30.0,1,165000.0
1066585922,0,1,0.0,1.0,1.0,4.0,0,432.0,5.0,0,3.0,2,0,0,1,31.0,1,330000.0
5373890168,0,1,0.0,1.0,1.0,4.0,1,772.0,2.0,0,2.0,2,0,1,2,28.0,1,220000.0
9200350130,0,1,0.0,0.0,0.0,2.0,0,2363.0,2.0,0,4.0,0,0,1,0,31.5720207254,1,384000.0
9228116233,1,0,0.0,1.0,1.0,4.0,0,408.0,4.0,0,6.0,2,0,2,0,30.0,1,440000.0
2278919539,0,1,1.0,0.0,1.0,4.0,1,2336.0,1.0,0,1.0,0,1,2,0,24.0,1,253000.0
1010631054,1,0,0.0,1.0,1.0,4.0,1,498.0,5.0,0,0.0,2,0,1,0,27.0,0,284415.299555
3759423303,1,0,0.0,1.0,1.0,4.0,0,234.0,5.0,0,4.0,2,0,0,1,30.0,1,330000.0
